id,distance_from_office,salary_range,gas_price_per_litre,public_transportation_cost,wfh_prev_workday,workday,tenure,work_home_actual
9702,0.998292817,0 - 20K,1.791613114,4.323986681,TRUE,Friday,4.875953288,0
9703,0.089505757,60K+,2.369305936,7.747161034,TRUE,Tuesday,3.166881941,1
9704,1.083568922,60K+,2.367342406,8.673524615,TRUE,Tuesday,3.650125876,1
9705,0.076564523,0 - 20K,2.028879412,6.996170556,TRUE,Tuesday,5.753117262,0
9706,2.328977036,60K+,2.276247516,4.588066232,TRUE,Tuesday,6.148203731,0
9707,15.7787796,20K - 40K,2.293732703,5.427306631,FALSE,Thursday,0.046787094,1
9708,0.24420092,0 - 20K,1.502463448,7.143596314,FALSE,Monday,6.407996246,0
9709,0.986664231,0 - 20K,2.206918503,5.675609509,TRUE,Thursday,3.238812828,0
9710,3.237502268,0 - 20K,1.477097834,8.598557949,FALSE,Tuesday,6.420465335,0
9711,2.559881214,40K - 60K,2.311666914,6.350032908,TRUE,Monday,6.406651798,0
9712,2.200052009,0 - 20K,1.883989647,6.245258222,FALSE,Tuesday,0.333401553,1
9713,0.678106169,40K - 60K,2.327028806,8.660099838,TRUE,Monday,3.521774049,1
9714,9.485549916,20K - 40K,1.832084111,4.194482034,TRUE,Friday,4.268835089,0
9715,0.108746363,20K - 40K,2.376711077,8.238197464,FALSE,Monday,1.677019686,1
9716,2.967006728,0 - 20K,1.432814691,8.39159662,FALSE,Thursday,6.303290474,0
9717,0.122678607,40K - 60K,2.344819543,5.108785199,TRUE,Monday,5.17569003,0
9718,0.521443686,0 - 20K,1.402719446,6.948358541,FALSE,Thursday,5.973632937,0
9719,3.559719547,0 - 20K,1.472641988,8.601188887,FALSE,Monday,6.750152126,0
9720,3.901999894,0 - 20K,2.234727664,8.940311396,TRUE,Monday,1.755725936,0
9721,4.763966886,20K - 40K,2.155642384,7.655198252,TRUE,Friday,6.540198413,1
9722,0.561777614,60K+,1.909999514,8.691226429,TRUE,Wednesday,2.720079758,1
9723,0.291864296,40K - 60K,2.393365712,4.391335962,TRUE,Monday,6.857338317,0
9724,16.19701907,40K - 60K,2.237679337,4.230280046,TRUE,Thursday,6.127934225,0
9725,6.268064327,20K - 40K,2.30809677,4.320509987,FALSE,Tuesday,6.400526153,0
9726,10.28519912,60K+,2.184645537,4.007902255,TRUE,Friday,6.3133049,0
9727,0.628140089,40K - 60K,2.312669903,8.233621618,TRUE,Tuesday,0.723557511,1
9728,0.858627678,40K - 60K,2.126383486,8.827493894,FALSE,Wednesday,0.976076386,1
9729,0.701252559,40K - 60K,2.305924507,8.022155538,TRUE,Thursday,5.976876773,1
9730,3.028737883,0 - 20K,1.465431423,8.558264545,TRUE,Friday,6.242691126,0
9731,0.561038508,0 - 20K,1.511903556,5.167936272,TRUE,Friday,6.407381343,1
9732,1.541215491,0 - 20K,1.415334628,7.685689276,FALSE,Thursday,6.574204588,0
9733,12.24075896,60K+,2.386055044,4.322126756,TRUE,Monday,6.776542169,0
9734,7.186583641,20K - 40K,2.084258154,8.70312379,TRUE,Thursday,6.210976049,1
9735,6.107015253,20K - 40K,1.810501093,8.122774981,TRUE,Friday,6.768160985,1
9736,8.648966598,20K - 40K,1.626510475,4.228484661,TRUE,Friday,4.551796123,0
9737,2.875731567,20K - 40K,2.329234501,8.513866199,FALSE,Wednesday,1.177094263,1
9738,0.48582804,0 - 20K,1.486040995,8.297441759,FALSE,Wednesday,5.708526212,0
9739,2.693309919,60K+,2.304167303,8.83159994,FALSE,Thursday,0.71645456,1
9740,3.426875621,0 - 20K,1.411063925,7.921228156,FALSE,Friday,6.658256975,0
9741,2.132311928,40K - 60K,2.338046328,7.226164963,TRUE,Monday,6.891687678,1
9742,0.148371471,0 - 20K,2.081139721,4.174507509,TRUE,Friday,6.087429622,0
9743,5.121973793,0 - 20K,1.541440079,8.650671159,FALSE,Wednesday,6.063079425,0
9744,0.323772755,0 - 20K,1.90758582,8.473317806,TRUE,Monday,3.060017066,0
9745,2.321080497,40K - 60K,2.384486847,8.932170447,TRUE,Thursday,5.060691733,1
9746,0.062104865,20K - 40K,2.318003616,8.757166681,FALSE,Monday,3.434354201,1
9747,2.524149811,0 - 20K,1.933503305,4.183058527,TRUE,Friday,6.77368823,0
9748,1.471791169,0 - 20K,2.395665086,8.916409169,TRUE,Tuesday,6.88927189,1
9749,10.1449442,0 - 20K,1.48351673,8.591177885,FALSE,Friday,6.771580136,0
9750,2.400655141,20K - 40K,1.829407303,4.196262092,TRUE,Thursday,6.860193424,0
9751,0.340618178,0 - 20K,1.745688531,8.903298712,FALSE,Monday,1.477396658,1
9752,11.45045138,0 - 20K,1.513683674,8.796070979,FALSE,Wednesday,5.80367906,0
9753,0.241357539,20K - 40K,2.336995289,6.41975286,TRUE,Monday,5.877847813,1
9754,3.906583141,0 - 20K,2.387780021,8.485154575,TRUE,Friday,6.803653628,1
9755,0.98745289,20K - 40K,2.245767901,6.846611969,TRUE,Wednesday,2.863121414,0
9756,0.952719468,20K - 40K,2.278497116,7.161119474,TRUE,Wednesday,1.314808372,1
9757,0.203410239,0 - 20K,1.424669463,7.165634562,FALSE,Wednesday,3.199110189,0
9758,10.89967335,0 - 20K,1.427013504,8.31751894,FALSE,Friday,6.913366351,0
9759,0.21672456,60K+,2.368276906,8.826646469,FALSE,Wednesday,0.955357829,1
9760,9.469094257,0 - 20K,2.028092918,8.837097825,FALSE,Tuesday,6.554537238,0
9761,6.363633613,0 - 20K,2.296559261,8.574356133,TRUE,Tuesday,6.184891265,1
9762,7.535342755,0 - 20K,1.932642176,8.786696987,TRUE,Friday,6.59744544,1
9763,1.463400249,0 - 20K,1.523611418,7.881901586,FALSE,Monday,4.028761238,0
9764,4.197292571,40K - 60K,2.335226979,4.990031539,TRUE,Monday,6.098452438,0
9765,8.817091075,40K - 60K,2.173765188,8.87379296,TRUE,Wednesday,6.337209617,1
9766,2.108181201,60K+,2.328588852,8.245853498,FALSE,Wednesday,0.203277613,1
9767,0.550723096,20K - 40K,2.075829246,8.792164722,FALSE,Wednesday,1.905982504,1
9768,0.279601056,20K - 40K,2.396762242,8.528964587,TRUE,Monday,4.21672284,1
9769,4.504085687,20K - 40K,1.882719195,4.659995018,TRUE,Wednesday,6.243601158,0
9770,8.29359509,20K - 40K,2.056011297,7.870277574,FALSE,Thursday,0.324747276,1
9771,6.60985139,40K - 60K,1.789533817,5.995333386,TRUE,Wednesday,5.733453198,1
9772,9.944668715,20K - 40K,1.620957792,5.116969762,TRUE,Thursday,6.731184789,0
9773,2.270306553,0 - 20K,1.464117167,8.621896417,TRUE,Thursday,6.523365004,0
9774,1.027582286,0 - 20K,1.407927484,6.851481496,FALSE,Friday,6.942283963,0
9775,1.316988249,60K+,2.105007901,8.00184281,TRUE,Thursday,3.856454749,1
9776,0.101816576,40K - 60K,2.354716456,7.554071676,TRUE,Friday,4.978430863,1
9777,2.744596895,0 - 20K,2.041055271,8.040704709,FALSE,Tuesday,5.31711963,0
9778,12.85923681,40K - 60K,2.306234245,8.933213595,TRUE,Friday,5.348071526,1
9779,1.942338572,20K - 40K,2.014519468,4.348228126,TRUE,Thursday,6.852879225,0
9780,1.246238511,60K+,2.381695246,8.22706883,FALSE,Wednesday,0.402709804,1
9781,0.042371181,60K+,2.344010069,6.093727314,TRUE,Friday,1.531450989,0
9782,1.713006375,0 - 20K,2.088812581,8.812213934,FALSE,Monday,4.179953867,1
9783,12.53246116,0 - 20K,1.414030988,8.701697824,FALSE,Friday,6.741765572,0
9784,6.652739035,0 - 20K,1.563254951,8.466582201,FALSE,Thursday,6.527720336,0
9785,4.43372907,0 - 20K,1.543814223,8.622484126,FALSE,Friday,6.165508023,0
9786,2.431348745,0 - 20K,1.434538721,6.011090421,TRUE,Friday,3.903416301,0
9787,0.340160144,20K - 40K,2.198697714,4.687930779,TRUE,Tuesday,6.826297975,0
9788,0.57095204,40K - 60K,1.662034526,4.184443351,TRUE,Friday,6.147483801,0
9789,0.236345789,0 - 20K,2.39199089,8.439191837,TRUE,Tuesday,6.344368739,1
9790,15.73681012,60K+,1.919775349,4.158416075,TRUE,Thursday,6.127324017,0
9791,0.243357472,0 - 20K,1.713509561,8.353138652,TRUE,Monday,1.102781121,0
9792,0.334093552,40K - 60K,2.295937391,8.618778578,TRUE,Friday,6.056107238,1
9793,3.269529202,40K - 60K,2.332287837,4.162877431,TRUE,Thursday,6.271888074,0
9794,4.283492802,0 - 20K,1.559914251,8.563777086,FALSE,Tuesday,6.896750227,0
9795,0.123244126,40K - 60K,2.386390458,6.566752831,TRUE,Monday,6.636062727,1
9796,0.683694898,40K - 60K,2.107058872,5.685945639,TRUE,Monday,6.581105188,1
9797,15.3415653,40K - 60K,2.192012752,4.728333676,FALSE,Friday,0.031348445,1
9798,0.265077535,20K - 40K,2.3083093,7.236919939,TRUE,Tuesday,5.966808363,0
9799,18.16603017,0 - 20K,2.032296751,8.681923046,TRUE,Tuesday,6.962497179,1
9800,5.442962679,60K+,2.285533493,4.382976457,FALSE,Tuesday,5.338312649,0
9801,0.523522495,0 - 20K,1.617004718,8.341794705,FALSE,Tuesday,4.64125235,0
9802,3.354261025,0 - 20K,2.155507354,8.607252717,FALSE,Tuesday,6.636174237,0
9803,6.472845759,0 - 20K,1.980086246,8.803500326,FALSE,Tuesday,6.217665384,0
9804,2.768981404,20K - 40K,2.340883775,8.212850033,FALSE,Monday,0.709642263,1
9805,4.36742149,0 - 20K,1.424363941,7.892512921,FALSE,Tuesday,6.973172586,0
9806,0.445540726,40K - 60K,2.357201647,8.567216238,TRUE,Friday,4.469462026,1
9807,1.429277969,0 - 20K,1.652131873,8.204134727,TRUE,Tuesday,5.394681998,0
9808,0.216245198,0 - 20K,1.405090123,7.051635102,FALSE,Wednesday,6.248673326,0
9809,0.351773348,20K - 40K,2.039678361,4.279750832,FALSE,Friday,6.280006487,0
9810,0.262665549,20K - 40K,2.034649739,8.896777707,FALSE,Tuesday,2.403807346,1
9811,10.0557993,20K - 40K,2.330077628,7.050124294,FALSE,Thursday,0.149383992,1
9812,3.513751021,0 - 20K,1.955922008,8.491934065,FALSE,Tuesday,1.055774001,1
9813,2.746126555,60K+,2.392232466,4.938415606,TRUE,Monday,6.844719415,0
9814,8.343556862,0 - 20K,1.411054382,8.312011973,FALSE,Friday,6.870588643,1
9815,2.032308476,20K - 40K,2.313770999,4.631237816,TRUE,Thursday,5.662941417,0
9816,8.555511034,0 - 20K,2.025098793,8.739989613,FALSE,Wednesday,6.766588679,0
9817,0.160989788,20K - 40K,2.337247508,6.787152553,TRUE,Monday,5.860971901,0
9818,11.72814775,60K+,2.32499415,6.619995726,FALSE,Wednesday,0.053513056,1
9819,0.095953734,60K+,2.331985384,4.050521896,TRUE,Thursday,6.369550528,0
9820,3.009101259,0 - 20K,1.477871341,8.569917928,FALSE,Tuesday,6.521348037,0
9821,0.532873238,60K+,2.336538204,4.208195693,TRUE,Thursday,3.213435516,0
9822,0.676720504,20K - 40K,2.287381196,5.118395961,TRUE,Tuesday,5.953997214,0
9823,2.688950564,0 - 20K,1.530733838,8.188326163,FALSE,Friday,1.130300677,1
9824,5.827422406,40K - 60K,2.31968747,8.729048734,TRUE,Wednesday,5.584872912,1
9825,7.051343062,60K+,2.05815085,8.861532715,TRUE,Thursday,5.66231929,1
9826,13.44694497,20K - 40K,2.265092012,6.786545913,FALSE,Wednesday,0.095755342,1
9827,2.020555106,0 - 20K,2.250270223,4.559515955,TRUE,Friday,6.30431693,0
9828,4.398131416,0 - 20K,1.907664988,8.607635221,FALSE,Wednesday,6.538271151,0
9829,2.427291159,0 - 20K,1.44856807,8.219643303,FALSE,Tuesday,5.117537974,0
9830,17.06762284,40K - 60K,1.903216277,8.910788439,TRUE,Wednesday,6.100522173,1
9831,0.391335975,20K - 40K,2.086023209,8.929689459,FALSE,Tuesday,3.695566622,1
9832,1.45162237,0 - 20K,1.886968731,4.835726403,TRUE,Thursday,6.734021644,0
9833,3.987588045,60K+,2.339619666,8.396651361,FALSE,Friday,0.131918496,1
9834,3.357580243,60K+,2.327116164,8.846671851,FALSE,Wednesday,0.434815872,1
9835,1.768425526,0 - 20K,1.838662094,8.740955492,FALSE,Tuesday,4.408053338,0
9836,15.55016482,20K - 40K,1.836652006,8.598063405,TRUE,Tuesday,6.13573225,1
9837,5.158137795,20K - 40K,2.327124087,5.328540065,TRUE,Tuesday,5.631729532,0
9838,0.317762679,0 - 20K,1.460702439,7.006496411,FALSE,Wednesday,6.753569196,0
9839,1.164568308,20K - 40K,2.348531467,8.425013132,TRUE,Wednesday,2.383539915,1
9840,1.002541912,0 - 20K,1.869036326,8.45177566,TRUE,Monday,4.821588733,0
9841,4.849871174,0 - 20K,2.329601862,6.508264095,TRUE,Tuesday,5.509688558,0
9842,2.944448736,20K - 40K,1.932837299,4.063335694,TRUE,Friday,5.78472161,0
9843,0.146320765,0 - 20K,2.087477304,4.907144252,TRUE,Thursday,6.906623036,0
9844,5.054656516,20K - 40K,2.389049193,5.747540215,FALSE,Monday,0.137363965,1
9845,16.86417914,0 - 20K,1.994380854,8.963204672,TRUE,Thursday,6.755657797,1
9846,0.771490493,0 - 20K,2.337782805,7.269902374,TRUE,Wednesday,6.095430641,1
9847,4.994695008,0 - 20K,1.533389863,8.61505546,FALSE,Thursday,6.905969162,0
9848,2.298133121,0 - 20K,2.235957664,8.729387258,TRUE,Wednesday,6.951936529,1
9849,3.910014047,20K - 40K,2.349178342,4.512237469,TRUE,Wednesday,4.967289425,0
9850,0.467658557,40K - 60K,2.388259449,4.722044745,TRUE,Monday,4.20179677,0
9851,0.584803238,40K - 60K,2.388577384,4.746169063,TRUE,Monday,6.941417943,0
9852,4.354504734,60K+,2.392851717,6.292812852,TRUE,Monday,6.553757851,0
9853,2.398912031,40K - 60K,1.972734539,4.118007489,TRUE,Friday,2.347068794,0
9854,4.242495979,20K - 40K,2.331308041,6.023509127,TRUE,Wednesday,5.308254866,0
9855,1.124735897,0 - 20K,2.19899053,8.933731701,FALSE,Tuesday,3.626742871,1
9856,2.958170287,20K - 40K,1.895647461,8.145399068,TRUE,Friday,1.062013751,0
9857,6.212260723,0 - 20K,2.083914444,6.958073479,TRUE,Thursday,6.394225604,1
9858,7.075350343,60K+,2.385376953,6.005360286,TRUE,Thursday,0.194238955,1
9859,0.352465556,20K - 40K,1.980110524,8.712918573,FALSE,Monday,2.145942895,1
9860,4.654656353,20K - 40K,2.277131238,8.905789138,TRUE,Friday,5.744764666,1
9861,0.301354497,0 - 20K,1.425577097,7.579301873,FALSE,Wednesday,3.794732296,0
9862,1.03865015,0 - 20K,2.331664944,6.538486961,TRUE,Tuesday,1.457921152,1
9863,1.090166839,0 - 20K,2.163722876,8.351382377,FALSE,Monday,1.679914319,0
9864,1.513552499,20K - 40K,2.097547348,7.526874965,TRUE,Wednesday,1.047684204,1
9865,2.233705261,20K - 40K,2.273150858,7.99684432,TRUE,Wednesday,6.094059157,1
9866,0.96087235,20K - 40K,2.386084823,8.905174052,TRUE,Monday,6.180860638,1
9867,0.328584662,0 - 20K,1.48807509,8.126626888,FALSE,Monday,2.518865319,0
9868,5.737323483,60K+,2.375401277,7.638444899,FALSE,Wednesday,0.23219446,1
9869,2.092519175,40K - 60K,2.350697128,5.410099332,TRUE,Monday,6.494302801,0
9870,0.06256833,0 - 20K,1.404108276,6.935297049,FALSE,Tuesday,0.590507107,0
9871,1.451494822,20K - 40K,2.372311034,7.780005195,TRUE,Monday,6.528848754,1
9872,2.572000108,20K - 40K,2.329139854,6.756853956,TRUE,Monday,6.664693263,0
9873,0.162542105,60K+,2.214150245,6.935542646,TRUE,Thursday,1.608317922,1
9874,4.903371946,0 - 20K,1.592205052,8.682714726,FALSE,Monday,6.464490943,0
9875,14.06852842,20K - 40K,2.150581636,4.201453513,TRUE,Friday,4.874279304,0
9876,1.491490549,20K - 40K,2.310292427,6.690704671,FALSE,Wednesday,0.463506837,1
9877,4.294871486,20K - 40K,2.195854794,8.555879601,TRUE,Thursday,6.731942323,1
9878,4.986648464,60K+,2.369924573,6.909126421,FALSE,Tuesday,0.169808985,1
9879,0.733349055,0 - 20K,2.005774644,8.595479747,FALSE,Monday,4.521584984,0
9880,0.735245028,40K - 60K,2.380041592,4.675809902,TRUE,Monday,6.318952353,0
9881,2.457219902,0 - 20K,1.524849,8.160620529,FALSE,Wednesday,4.563235146,0
9882,3.941655647,20K - 40K,2.322488932,8.835606073,TRUE,Tuesday,4.307266076,1
9883,6.201257381,0 - 20K,2.295280829,8.798137722,TRUE,Thursday,6.854446491,0
9884,1.61665049,0 - 20K,1.487720346,7.930493414,TRUE,Friday,6.71224902,0
9885,0.380231482,0 - 20K,1.402276749,7.486573052,FALSE,Friday,6.233961569,0
9886,3.374153713,0 - 20K,1.732264565,8.566637226,FALSE,Wednesday,6.029916447,0
9887,1.386612671,0 - 20K,1.572510325,8.352020979,FALSE,Monday,3.930936306,0
9888,5.899159079,40K - 60K,2.332601156,8.035182937,FALSE,Wednesday,0.130759921,1
9889,11.32863805,0 - 20K,2.374899768,7.036103567,FALSE,Wednesday,0.461171723,1
9890,1.171903214,60K+,2.28518504,8.483013446,FALSE,Wednesday,0.233097874,1
9891,1.609068511,0 - 20K,1.446621657,8.12105943,FALSE,Tuesday,6.256434381,1
9892,0.897307091,0 - 20K,2.320348482,7.024747686,TRUE,Tuesday,6.799264822,1
9893,0.895991298,0 - 20K,1.440628976,7.824169463,FALSE,Wednesday,6.231085667,0
9894,5.801234174,0 - 20K,1.825390246,5.841730118,TRUE,Wednesday,0.560286974,1
9895,3.796757898,20K - 40K,2.023191497,8.46862059,TRUE,Wednesday,6.580306048,1
9896,0.574038158,0 - 20K,2.231517276,8.050841672,TRUE,Tuesday,2.695900677,1
9897,6.768367955,0 - 20K,1.808601076,7.482131966,TRUE,Thursday,4.863100143,1
9898,1.798440437,0 - 20K,2.333219725,8.068661947,TRUE,Monday,6.823687177,1
9899,4.925061137,60K+,2.279596288,8.980225976,FALSE,Friday,1.639769277,1
9900,2.852393263,20K - 40K,2.103990624,6.704549957,TRUE,Thursday,5.048496839,1
9901,0.893312123,0 - 20K,2.33883981,8.190660406,TRUE,Thursday,5.955659952,1
9902,1.515106034,40K - 60K,2.320213104,7.285591102,FALSE,Friday,0.591481611,1
9903,5.981172728,20K - 40K,2.247366458,8.912472616,FALSE,Friday,2.872375686,1
9904,0.713794114,20K - 40K,2.369583454,8.590412934,TRUE,Tuesday,6.709610544,1
9905,1.389969277,60K+,2.055579528,6.867819653,TRUE,Friday,5.052348285,1
9906,2.877822049,40K - 60K,2.284337656,8.642102265,FALSE,Thursday,1.012932022,0
9907,2.394646469,20K - 40K,2.160645467,6.206510998,TRUE,Wednesday,5.482495324,0
9908,0.954550124,20K - 40K,2.382225767,7.062162914,TRUE,Tuesday,6.875949525,1
9909,1.439756484,60K+,2.392808324,8.502216059,FALSE,Wednesday,0.412711921,1
9910,7.491164417,20K - 40K,2.350199057,4.798729373,FALSE,Tuesday,6.703806564,0
9911,0.908131974,20K - 40K,2.331448222,7.605488827,TRUE,Thursday,5.265815158,1
9912,2.16165403,0 - 20K,2.002696006,8.586934923,FALSE,Wednesday,4.343616162,0
9913,0.950715889,0 - 20K,2.281389119,4.823077517,TRUE,Wednesday,6.71023023,1
9914,0.84742466,0 - 20K,1.49032026,4.087699584,TRUE,Friday,6.42884589,0
9915,1.322297553,0 - 20K,1.42468157,7.493131567,FALSE,Wednesday,5.874444926,0
9916,0.501650143,20K - 40K,2.307967515,8.426906347,TRUE,Wednesday,4.857454246,1
9917,17.53779036,0 - 20K,1.781845801,7.779443658,TRUE,Monday,6.854897105,1
9918,2.078056029,0 - 20K,1.417196523,8.304280388,FALSE,Friday,5.978644602,0
9919,2.542180878,40K - 60K,2.394708693,4.197929094,TRUE,Monday,6.599408867,0
9920,1.282099085,20K - 40K,2.393380774,5.145468704,TRUE,Tuesday,5.451632402,1
9921,6.936138915,40K - 60K,2.36535989,7.593941555,FALSE,Thursday,0.071715334,1
9922,5.922096257,0 - 20K,1.99969422,8.796912231,TRUE,Thursday,6.799090612,0
9923,1.526238258,20K - 40K,2.281794461,8.159659137,FALSE,Tuesday,1.02297605,1
9924,1.607972518,0 - 20K,1.413143628,8.074748407,FALSE,Friday,5.811920685,0
9925,2.405474328,20K - 40K,2.39403585,4.173427768,FALSE,Tuesday,6.626047075,0
9926,0.247138238,20K - 40K,1.742616937,8.716264613,TRUE,Friday,3.605091705,1
9927,0.447350768,0 - 20K,1.869672716,4.124181353,FALSE,Friday,6.928870096,0
9928,2.881229124,20K - 40K,1.784890583,6.778158178,TRUE,Tuesday,6.835076847,1
9929,9.055356997,0 - 20K,2.19609348,8.634781834,TRUE,Thursday,6.981319953,1
9930,0.974354487,0 - 20K,1.485789203,7.661700415,FALSE,Wednesday,5.568550434,0
9931,2.50215907,0 - 20K,1.437836196,8.204660138,FALSE,Tuesday,6.016382687,0
9932,0.415272188,0 - 20K,1.433139254,7.478007989,FALSE,Tuesday,3.894339651,0
9933,3.024945939,0 - 20K,1.682103381,8.744218901,TRUE,Monday,2.613274832,0
9934,0.203830514,0 - 20K,1.43615122,7.225515321,FALSE,Thursday,5.106187732,0
9935,1.46931469,0 - 20K,1.443795293,7.820003729,FALSE,Friday,5.832437311,0
9936,0.429917273,40K - 60K,2.392267856,8.137011855,TRUE,Monday,3.937803711,0
9937,0.131952494,20K - 40K,2.328154081,4.090351885,TRUE,Thursday,6.49103046,0
9938,1.674874438,0 - 20K,1.443645651,7.957408631,FALSE,Thursday,6.707699842,0
9939,7.138340558,0 - 20K,1.690352241,8.577792276,FALSE,Wednesday,5.426743349,0
9940,5.232443072,40K - 60K,2.270903833,6.891978138,FALSE,Thursday,0.209127724,1
9941,2.726818526,20K - 40K,2.188758374,8.799136809,TRUE,Friday,6.312959705,1
9942,0.435055883,0 - 20K,1.905351144,6.044639736,TRUE,Thursday,6.411904624,0
9943,2.163386743,60K+,2.332951818,8.720535824,FALSE,Tuesday,0.862947585,1
9944,4.960087757,0 - 20K,1.816312517,7.993153524,FALSE,Thursday,0.515058645,1
9945,0.03084916,40K - 60K,2.398359415,8.577590083,TRUE,Monday,3.104725292,1
9946,13.92456519,0 - 20K,1.433672081,8.790078853,FALSE,Friday,6.898938427,0
9947,0.094534734,0 - 20K,1.43485554,6.919075345,TRUE,Wednesday,6.744087511,0
9948,4.111306405,60K+,2.398408282,4.256166263,TRUE,Monday,5.711027972,0
9949,9.511401141,40K - 60K,2.316346009,4.668556412,TRUE,Tuesday,6.154116752,0
9950,2.876550022,60K+,2.33268053,4.209923129,TRUE,Tuesday,6.300473699,0
9951,2.492231961,20K - 40K,2.369679879,8.697705839,FALSE,Wednesday,2.27049185,1
9952,1.743172673,40K - 60K,2.387058659,5.76300387,TRUE,Monday,5.463066034,0
9953,1.10268325,0 - 20K,1.622069011,8.394585193,FALSE,Monday,2.60085804,0
9954,0.684433113,20K - 40K,2.307412102,8.77355676,FALSE,Wednesday,3.522922201,1
9955,0.435978119,20K - 40K,2.203282707,8.86821154,FALSE,Wednesday,3.084459766,1
9956,3.555272233,20K - 40K,1.906517775,6.869301965,TRUE,Friday,6.836827433,1
9957,0.428067883,20K - 40K,2.307114339,6.571524215,TRUE,Monday,6.771695829,1
9958,3.814993664,40K - 60K,2.199341521,8.341881209,TRUE,Thursday,5.403829327,1
9959,0.322579927,0 - 20K,1.510598404,6.6857989,FALSE,Wednesday,3.36328488,0
9960,3.460150675,40K - 60K,2.229747873,4.5084144,TRUE,Thursday,5.258655991,0
9961,0.397511743,60K+,2.354287928,7.51911281,TRUE,Wednesday,2.928743606,1
9962,1.174319027,0 - 20K,2.386936369,8.096906422,TRUE,Monday,5.749715937,0
9963,1.005253196,60K+,2.355607472,8.513992251,FALSE,Tuesday,0.527217038,1
9964,3.798605337,0 - 20K,2.271786863,7.82918905,FALSE,Monday,0.381319106,1
9965,3.408146604,40K - 60K,2.219688615,8.688341486,FALSE,Friday,1.297825383,1
9966,6.331477501,20K - 40K,2.371605929,8.781179372,FALSE,Tuesday,1.285822589,1
9967,1.72531106,20K - 40K,2.374441943,8.385648044,TRUE,Tuesday,4.410715208,0
9968,4.117029595,60K+,2.049213128,8.784164213,TRUE,Wednesday,3.117395565,1
9969,1.675937061,20K - 40K,2.29116567,8.051629469,FALSE,Monday,0.442836055,1
9970,1.291309131,0 - 20K,1.942451433,6.770138381,TRUE,Wednesday,5.749968471,0
9971,1.738112008,0 - 20K,2.116938382,5.161883015,TRUE,Friday,2.730373957,0
9972,7.335763381,20K - 40K,2.198719023,8.675491951,FALSE,Wednesday,1.45649058,1
9973,1.317839316,20K - 40K,1.789224847,8.673575047,FALSE,Wednesday,1.658490556,1
9974,0.326506155,20K - 40K,2.326487322,4.195414712,TRUE,Monday,6.909091906,0
9975,1.965962933,40K - 60K,2.180441664,5.887164505,TRUE,Tuesday,0.340554576,1
9976,0.918115522,40K - 60K,2.139088144,8.881228278,FALSE,Wednesday,1.53617664,1
9977,0.398111256,60K+,2.368906815,7.539104904,TRUE,Tuesday,1.05098296,1
9978,0.313369,0 - 20K,1.425041157,7.017654802,FALSE,Friday,4.83894381,0
9979,0.337210835,0 - 20K,1.451408224,7.787799618,FALSE,Thursday,4.644247898,0
9980,1.287237274,0 - 20K,1.481882084,8.013441294,FALSE,Friday,5.398943059,0
9981,2.616734667,0 - 20K,1.574470716,8.482102485,FALSE,Tuesday,5.050124809,0
9982,1.37219155,0 - 20K,1.413730687,7.82399806,FALSE,Monday,4.58271919,0
9983,12.49066137,40K - 60K,2.337228691,4.98462576,TRUE,Wednesday,5.973000503,0
9984,0.801479464,0 - 20K,1.454195137,8.418599492,TRUE,Tuesday,3.386053467,0
9985,1.225156689,20K - 40K,2.344375783,8.534128886,FALSE,Thursday,0.602664982,1
9986,0.066233391,0 - 20K,1.404665976,6.556301752,FALSE,Wednesday,1.162673047,0
9987,0.626701909,0 - 20K,1.415701979,8.207480481,FALSE,Thursday,6.175596462,0
9988,13.12165002,20K - 40K,2.367128881,8.984474346,TRUE,Tuesday,5.115459841,1
9989,0.249746421,20K - 40K,2.214971337,6.144168555,TRUE,Tuesday,6.145134138,1
9990,7.644931062,0 - 20K,1.466174731,8.383968159,FALSE,Wednesday,6.778042797,0
9991,1.211688935,20K - 40K,2.343237059,8.526304725,TRUE,Thursday,6.78791364,1
9992,0.24320673,20K - 40K,2.321076887,7.575544035,TRUE,Thursday,6.182330746,1
9993,1.046128287,20K - 40K,2.39443903,7.284498391,TRUE,Monday,6.681820122,0
9994,3.052929258,0 - 20K,1.46325562,8.492751357,FALSE,Friday,6.778905806,0
9995,5.346767029,0 - 20K,1.728341259,8.633300201,FALSE,Thursday,6.644117938,0
9996,3.764056032,0 - 20K,1.506884105,8.458080362,FALSE,Tuesday,6.93362574,0
9997,0.364420213,20K - 40K,1.883985079,7.088159299,TRUE,Wednesday,5.839684331,0
9998,0.812077639,40K - 60K,2.38894402,8.439057453,FALSE,Tuesday,1.029560464,1
9999,5.290075332,20K - 40K,1.808402298,4.053090369,TRUE,Friday,6.87365595,0
10000,4.505120573,20K - 40K,2.311828069,8.839347816,FALSE,Thursday,1.468477963,1
10001,0.320808281,20K - 40K,2.058894547,8.974114018,FALSE,Tuesday,6.078901277,1
10002,1.625238004,20K - 40K,2.325800259,5.322669505,TRUE,Monday,6.40827274,0
10003,8.755583288,0 - 20K,1.701160237,8.845332919,FALSE,Friday,5.469742948,0
10004,13.03210358,60K+,2.384085182,4.043570897,TRUE,Wednesday,6.453529495,0
10005,6.734539326,20K - 40K,1.890003308,5.021191786,TRUE,Thursday,5.624944943,0
10006,0.277688271,0 - 20K,1.434616126,6.369673026,FALSE,Monday,5.725579257,0
